"post_id","tieu_de_bai_viet","link_bai_viet","noi_dung_comment"
DI9G1O3SEOH,"Diễu binh 30/4 Cho tui xin kinh nghiệm camp Bến Bạch Đằng hoặc Nam Kỳ Khởi Nghĩa với ạ 😭 bữa giờ tui bận chưa sắp xếp được thời gian đi xem buổi nào, 30/4 mới …",https://www.threads.com/@nguyuenbaophuong/post/DI9G1O3SEOH,quán có thu phí k ạ hay chỉ cần gọi nước là dc ạ vs lại để tới đó thì nên để dchi grab ở đâu là dc ạ
DI9G1O3SEOH,"Diễu binh 30/4 Cho tui xin kinh nghiệm camp Bến Bạch Đằng hoặc Nam Kỳ Khởi Nghĩa với ạ 😭 bữa giờ tui bận chưa sắp xếp được thời gian đi xem buổi nào, 30/4 mới …",https://www.threads.com/@nguyuenbaophuong/post/DI9G1O3SEOH,Dạ NKKN giao Lê Thánh Tôn có bị cấm không ạ 😭em định camp ở đó mà nghe thấy bị cấm
DI9G1O3SEOH,"Diễu binh 30/4 Cho tui xin kinh nghiệm camp Bến Bạch Đằng hoặc Nam Kỳ Khởi Nghĩa với ạ 😭 bữa giờ tui bận chưa sắp xếp được thời gian đi xem buổi nào, 30/4 mới …",https://www.threads.com/@nguyuenbaophuong/post/DI9G1O3SEOH,"Bến bạch đằng có thể xem đc pháo, máy bay và 5 6 khối diễu binh, còn NKKN thì xem đc tầm 20 khối diễu binh nhưng nên lựa chỗ ngã 4 cho hợp lý vì có mấy ngã tư lận, khả năng chen lấn cao , 3h là chặn người và có thể cỡ 2h là chặn xe luôn rồi, khuyến cáo nên đem theo bọc hoặc bạc ra tầm 12h hoặc trước đó, thà là đi sớm hẳn ở hàng đầu hoặc 2 3 trừ hao bị chen đẩy xuống nữa, chứ mà ngồi ở giữa thì ngộp thở với lúc mn nhoi nhoi là k thấy đc gì đâu"
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,Profile
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,"Thần thánh chill, loài người mới đẻ ra tùm lum thứ tội -)))) trừ khi bạn thờ 1 số vị thần đặc thù thì nên hỏi ý kiến của họ trước khi thờ vị thần thứ 2 vì có thể họ không thích nhau."
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,· Xung đột lợi ít à 🤣
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,"Không hẳn, nhưng không phải vị thần nào cũng chủ trương hoà bình như đạo Phật đâu 🤣 có các vị ghét nhau luôn á. An toàn nhất thì như Á Đông mình thờ phối Phật, Lão hoặc Phật, Mẫu quen rồi nên không sao."
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,· Trên đo coi bộ cũng hông yên bình
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,"Nếu mà thờ cúng tất cả thì m chưa thấy nhưng bên đạo Phật mình ko có phân chia rạch ròi, vẫn tôn trọng và học hỏi điều hay của các tôn giáo khác, đi nhà thờ cũng thử đọc các bài kinh và cũng amen như họ Chẳng thánh thần nào trách phạt hay trị tội như vậy cả. Mọi tôn giáo đều dạy ng trở thành con ng lương thiện ko phân biệt dân tộc màu da mà ng trần đi nghĩ rồi chấp chi mấy việc đó ^^"
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,· Chắc là mọi tôn giáo chưa 😁
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,"Tôn giáo nào chẳng có cái hay cái dở ha b, thường bản chất của tôn giáo họ khuyên người hướng thiện nhưng cái dụng tâm của con người “ con sâu làm rầu nồi canh” nên tôn giáo biến chất và xấu đi. Chứ chưa chắc những tôn giáo bị suy đồi hiện nay từ khi bắt đầu nó đã xấu. Vậy nên cái gì xấu thì mình ko học hỏi, tốt thì lưu tâm thôi có gì mà phải bới móc ^^"
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,· Tôn giao tạo ra con ngươi hay con người mới chính là người tạo ra tôn giáo đây
DYUzrf4Exlh,"Em có một thắc mắc về tôn giáo là nếu 1 người có niềm tin về tất cả thần của tất cả mọi tôn giáo, thờ cúng bài bản hết nói chung là chỉnh chu nhất.",https://www.threads.com/@leanhtuan.tuanpy0106/post/DYUzrf4Exlh,"Khi tìm hiểu trước tiên cần đọc hiểu đã b ạ, nó là kỹ năng quan trọng để mình nắm bắt đúng những gì mình đọc Tôn giáo được con người tạo ra và dụng ý của người tạo ra có thể là tốt nhưng sau thời gian bị biến tướng và suy đồi nó có thể trở nên xấu. Nhưng có xấu mới giúp con người học bài học tiến hoá để phân biệt được đúng sai. Ko có cái gì hoàn hảo 100% cũng như âm phải có dương để mọi thứ được cân bằng, học hỏi từ nhau để linh hồn được phát triển và tiến hoá"
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,Profile
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,Vậy đi SG cỡ 1 tuần mặc váy ngắn có cháy đen đi k bà 😂 đã đi chơi còn mặc quần dài cũng khó chệu
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,anh tháng 8 chuyển vào SG ở này:))
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!! Tốt nhất là bắc kì đừng vào nam kỳ, nam kỳ sẽ thành kính cảm ơn !"
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,"Vì ở Hn có mùa đông, phơi nắng xong vẫn trắng lại, hồi xưa đi biển tôi xoã lắm, từ ngày chuyển vào hcm sợ nắng kinh khủng 😂"
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,"· T kể với anh be là anh nhìn em ở Hnoi phơi nắng mùa hè mà da vẫn trắng như này 🌝 Anh ta k tin, anh ta bảo em dùng kem trộn phải k 🤣🤣 Anh ta bảo có khi a ra Hnoi chắc sẽ trắng nhỉ Mà công nhận anh tài xế công nghệ nào trong Sg cũng đen thui"
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,Ở Sài Gòn dưới 10km là quá bình thường .
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,grab bốc phét đấy 6-8km trong đó ko gần đâu
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,Ụa hnoi 3-4km cũng than lun rồi ạ huhu
DJbaUsaPZm5,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh G…",https://www.threads.com/@kiimthu_jq/post/DJbaUsaPZm5,· Tại t ở trong khu Cầu Giấy á :)) Nên là 3-4km là sự đau khổ với t
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,Profile
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,"Ý là, tôi ở đầu cầu Miền Nam, còn các bạn ở đầu cầu Miền Bắc thấy thế nào? Nhân Văn hai miền chắc ai biết cũng cảm thấy buồn cười lắm, nhỉ?"
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,"Tôi Bắc miền Trung - Xô viết NT có status trên fb đây : Về đề Văn THPT QG vừa rồi , theo tôi thì ý tưởng của người ra đề rất tốt . Nhưng đặt trong thực tế bối cảnh XH Việt nam và nền gd VN hiện tại thì rất “ giật cục “. Vấn đề đặt ra bây giờ là : Thay đổi gd toàn XH theo hướng khai phóng như tinh thần người ra đề để hòa nhập dòng chảy văn minh nhân loại hay tiếp tục giữ nguyên tất cả và thay đổi cách ra đề để phù hợp với tư duy bảo thủ của số đông đang rầm rộ “ đấu tố “ ."
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,"· lmao một cái siêu ngoài lề luôn là giờ mới biết Sun Phan follow mình ưtf- và nhiều người nữa, nhiều người mà tôi hay tương tác cùng í. kiểu, yo, tại sao lại follow mình nhỉ?"
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,"Nếu dùng từ ""khai phóng"" là phỏng thì mình học ở tr mình có bị đi tòo k 😔"
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,Ngủ một giấc dậy tự nhiên trường Ú thành phổng đạn chỉ vì đi theo giáo dục khai phóng. Cười 😂
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,"T làm giáo dục t hiểu nên t không sợ, chuyên mục đấu tố chỉ dành cho người ""yếu bóng vía"" thôi. Đợt còn đấu tố LGBT, bình đẳng giới,... là cách mạng color nữa mà."
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,Khốn nạn cho dân mình .
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,"Vậy sắp đọc sách ""cấm"" được gòi hẻ"
DZ7NeisFJWX,"""Giáo dục khai phóng"" giờ cũng bị đem ra đấu tố à?",https://www.threads.com/@svln.pvlshchv/post/DZ7NeisFJWX,· không biết nữa
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,Profile
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,"Nay t đi từ Q1 sang Gò Vấp, t mặc váy ra đường, vì ở Hnoi t vẫn mặc z bình thường ý là t thấy thời tiết n cũng k bỏng ran như ở Hà Nội luôn Đến nơi t bảo anh Grap sao đi xa quá z, 6-8km gì đó Anh ta ần mà em, đi có xíu à, trong đầu t đúng hỏi chấm. Ở Hà Nội mà đi 6-8 km là t khóc r đó ní 🥲, xong anh ý bảo lần đầu tiên a thấy con gái trong này mặc đồ ngắn ra đường, toàn trùm kín mít thôi Mà Hà Nội mặc váy ngắn quần sooc ra đường mùa hè t thấy nhiều lắm 🥲 vào đây t thành sinh vật lạ 🌝"
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,Khát nước à con chó liếm mĩ?
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,Bớt tiêu cực đi bạn trẻ😊Mềnh ao ước giá như còn TRẺ như bạn!
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,M ở quận mấy ns tiếng coi
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,· M có thật sự muốn chửi nhau k?
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,"Gì v ông nội🤣ngta sốc văn hoá thôi mà, kỉ niệm vui ngta nhớ mãi chứ có gì mà bắc nam"
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,Mày nói tiếng việt mà thằng kia
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,Mày còn hok bằng con dog tao đag nuôi.!
DJdH26uvsuQ,"Chuẩn, bắc kì - nam kỳ khác nhau xa !!!",https://www.threads.com/@hoangchi1587/post/DJdH26uvsuQ,Matday
DHk5kFfNEEJ,"Cần tìm giáo viên dạy tiếng Việt Nam cho người Slovakia, có thể giao tiếp bằng tiếng anh hoặc tiếng slovak càng tốt.",https://www.threads.com/@jangquynh/post/DHk5kFfNEEJ,Profile
DHk5kFfNEEJ,"Cần tìm giáo viên dạy tiếng Việt Nam cho người Slovakia, có thể giao tiếp bằng tiếng anh hoặc tiếng slovak càng tốt.",https://www.threads.com/@jangquynh/post/DHk5kFfNEEJ,Chị nhé / cám ơn em
DHk5kFfNEEJ,"Cần tìm giáo viên dạy tiếng Việt Nam cho người Slovakia, có thể giao tiếp bằng tiếng anh hoặc tiếng slovak càng tốt.",https://www.threads.com/@jangquynh/post/DHk5kFfNEEJ,Mình có thể dạy bằng tiếng Anh
DHk5kFfNEEJ,"Cần tìm giáo viên dạy tiếng Việt Nam cho người Slovakia, có thể giao tiếp bằng tiếng anh hoặc tiếng slovak càng tốt.",https://www.threads.com/@jangquynh/post/DHk5kFfNEEJ,"Mình có lớp 1:1 học onl, bạn nhắn mình học thử nhé 0986'862'097"
DHk5kFfNEEJ,"Cần tìm giáo viên dạy tiếng Việt Nam cho người Slovakia, có thể giao tiếp bằng tiếng anh hoặc tiếng slovak càng tốt.",https://www.threads.com/@jangquynh/post/DHk5kFfNEEJ,Dạ mình nhận ạ. Mình dùng tiếng anh ạ
DHk5kFfNEEJ,"Cần tìm giáo viên dạy tiếng Việt Nam cho người Slovakia, có thể giao tiếp bằng tiếng anh hoặc tiếng slovak càng tốt.",https://www.threads.com/@jangquynh/post/DHk5kFfNEEJ,Mình có lớp tiếng Việt 1-1 cho người nước ngoài ah bạn. Mình dùng tiếng anh.
DXj6ZILDxUL,Ý là 1 bạn NỮ đồng ý đi du lịch với 1 bạn NAM khoảng 3 ngày 2 đêm ( 2 đứa vừa quen nhau được 2 ngày) là có bình thường không vậy !!!!!,https://www.threads.com/@hannie.krp/post/DXj6ZILDxUL,Profile
